Timestamp,Channel,Message
2019-09-23 16:25:16,miranda/mqtt/log,|{"ieeeAddr":"0x657494","model":"watering_controller_v1","device_type":"watering_controller","description":"MQTT Watering_Controller v1","input_values":["pump","pump_time","sensor_moisture","sensor_watertank"],"input_events":[],"commands":["{'pump':'ON','pump_time':15}","{'pump':'ON','pump_time':30}","{'pump':'ON','pump_time':45}","{'pump':'ON','pump_time':60}","{'pump':'ON'}","{'pump':'OFF'}"]}|
2019-09-23 16:25:18,miranda/mqtt/0x657494/get,
2019-09-23 16:25:18,miranda/mqtt/0x657494/get,
2019-09-23 16:25:19,miranda/mqtt/0x657494,|{"pump":"OFF","pump_time":0,"sensor_moisture":221,"sensor_watertank":1}|
2019-09-23 16:25:19,miranda/mqtt/0x657494,|{"pump":"OFF","pump_time":0,"sensor_moisture":221,"sensor_watertank":1}|
2019-09-23 16:28:09,miranda/zigbee2mqtt/bridge/state,online
2019-09-23 16:28:09,miranda/zigbee2mqtt/bridge/config,|{"version":"1.5.1","commit":"ac3b924","coordinator":20190515,"log_level":"info","permit_join":false}|
2019-09-23 16:28:12,miranda/zigbee2mqtt/bridge/state,online
2019-09-23 16:28:13,miranda/zigbee2mqtt/bridge/config,|{"version":"1.5.1","commit":"ac3b924","coordinator":20190515,"log_level":"info","permit_join":false}|
2019-09-23 16:28:20,miranda/mqtt/test,
2019-09-23 16:28:20,miranda/mqtt/test,
2019-09-23 16:28:22,miranda/mqtt/test,
2019-09-23 16:28:22,miranda/mqtt/test,
2019-09-23 16:28:22,miranda/mqtt/devices,
2019-09-23 16:28:22,miranda/mqtt/devices,
2019-09-23 16:28:22,miranda/mqtt/log,|{"ieeeAddr":"0x657494","model":"watering_controller_v1","device_type":"watering_controller","description":"MQTT Watering_Controller v1","input_values":["pump","pump_time","sensor_moisture","sensor_watertank"],"input_events":[],"commands":["{'pump':'ON','pump_time':15}","{'pump':'ON','pump_time':30}","{'pump':'ON','pump_time':45}","{'pump':'ON','pump_time':60}","{'pump':'ON'}","{'pump':'OFF'}"]}|
2019-09-23 16:28:22,miranda/mqtt/log,|{"ieeeAddr":"0x657494","model":"watering_controller_v1","device_type":"watering_controller","description":"MQTT Watering_Controller v1","input_values":["pump","pump_time","sensor_moisture","sensor_watertank"],"input_events":[],"commands":["{'pump':'ON','pump_time':15}","{'pump':'ON','pump_time':30}","{'pump':'ON','pump_time':45}","{'pump':'ON','pump_time':60}","{'pump':'ON'}","{'pump':'OFF'}"]}|
2019-09-23 16:28:25,miranda/mqtt/0x657494/get,
2019-09-23 16:28:25,miranda/mqtt/0x657494/get,
2019-09-23 16:28:25,miranda/mqtt/0x657494,|{"pump":"OFF","pump_time":0,"sensor_moisture":221,"sensor_watertank":1}|
2019-09-23 16:28:25,miranda/mqtt/0x657494,|{"pump":"OFF","pump_time":0,"sensor_moisture":221,"sensor_watertank":1}|
2019-09-23 16:31:02,miranda/zigbee2mqtt/Steckdose_Server,|{"state":"OFF","linkquality":96}|
2019-09-23 16:31:02,miranda/zigbee2mqtt/Steckdose_Server,|{"state":"OFF","linkquality":96}|
2019-09-23 16:31:02,miranda/zigbee2mqtt/Steckdose_Server,|{"state":"OFF","linkquality":96}|
2019-09-23 16:31:02,miranda/zigbee2mqtt/Steckdose_Server,|{"state":"OFF","linkquality":96}|
2019-09-23 16:31:46,miranda/zigbee2mqtt/Steckdose_TV,|{"state":"OFF","linkquality":96}|
2019-09-23 16:31:46,miranda/zigbee2mqtt/Steckdose_TV,|{"state":"OFF","linkquality":96}|
2019-09-23 16:40:20,miranda/zigbee2mqtt/bridge/state,online
2019-09-23 16:40:20,miranda/zigbee2mqtt/bridge/config,|{"version":"1.5.1","commit":"ac3b924","coordinator":20190515,"log_level":"info","permit_join":false}|
2019-09-23 16:40:23,miranda/zigbee2mqtt/bridge/state,online
